id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
369523,Florence Nice Apartment,1863361,Stefano,,Gavinana Galluzzo,43.76141,11.29243,Entire home/apt,61,6,24,2017-04-27,0.27,1,353,0,
370604,Florence Giambologna Apartment,281027,Leah,,Centro Storico,43.76926,11.26689,Entire home/apt,135,3,2,2014-06-22,0.02,6,365,0,
372269,Florence Masaccio Apartment,281027,Leah,,Centro Storico,43.7693,11.26668,Entire home/apt,220,3,2,2014-10-07,0.02,6,362,0,
372361,Florence the Botticelli Apartment,281027,Leah,,Centro Storico,43.76933,11.26655,Entire home/apt,135,3,4,2014-09-13,0.04,6,365,0,
372431,Florence the Dante Apartment,281027,Leah,,Centro Storico,43.76939,11.26638,Entire home/apt,250,2,33,2015-09-08,0.29,6,358,0,
372687,Ghibellina 2b by SANTA CROCE CATHEDRAL,4156491,Apartments Florence,,Centro Storico,43.76976,11.26376,Entire home/apt,201,3,9,2018-06-21,0.09,136,0,0,048017LTN4059
374086,Monolocale 35 mq Firenze.,1882159,Salvatore,,Rifredi,43.79183,11.23966,Entire home/apt,45,1,15,2018-06-24,0.25,1,111,0,
374390,PonteVecchio accomodation florence,1869448,Mery,,Centro Storico,43.76769,11.25196,Entire home/apt,135,1,348,2020-02-19,3.56,3,0,0,
374731,appartamento mughetto,1885212,Patrizia,,Centro Storico,43.76607,11.24914,Entire home/apt,61,2,104,2019-05-26,1.00,8,356,0,
378542,La Stanza24 (Indipendent Studio),1900611,Paola Caterina,,Centro Storico,43.77146,11.27073,Entire home/apt,39,2,286,2020-01-16,2.59,4,256,14,
379760,TERRACE with a VIEW... FLORENCE is ALL AROUND YOU,1906603,Niccolò,,Campo di Marte,43.78391,11.28177,Entire home/apt,100,2,100,2019-10-08,1.27,1,7,4,
384095,Comfortable private room,520878,Antonio,,Centro Storico,43.77516,11.2525,Private room,53,1,85,2018-07-08,0.99,1,359,0,
393927,"Apartment, park garden pool, in Renaissance Villa",1778421,Guido,,Campo di Marte,43.77696,11.30987,Entire home/apt,120,3,16,2019-07-12,0.31,4,111,2,
393928,The Chapel: unique stylish minipool,1778421,Guido,,Campo di Marte,43.7788,11.31186,Entire home/apt,80,3,61,2019-10-02,0.77,4,49,1,
394929,B&B FORTEZZA FIORENTINA  ROOM FOR 4 FREE WIFI,1008798,Massimo,,Centro Storico,43.7785,11.24377,Hotel room,89,1,1,2018-12-29,0.03,6,0,0,
396710,FORTEZZA FIORENTINA TRIPLE ROOM external bathroom,1008798,Massimo,,Centro Storico,43.78065,11.24577,Hotel room,74,1,48,2019-06-12,0.75,6,166,0,
396714,FORTEZZA FIORENTINA double  room external bathroom,1008798,Massimo,,Centro Storico,43.78049,11.24462,Hotel room,59,1,267,2020-02-29,3.27,6,188,0,
398475,FLORENCE STUDIO ..10 min at center,1989464,Claudia,,Centro Storico,43.78497,11.24146,Entire home/apt,50,2,6,2021-08-26,0.12,1,96,1,
399107,"Magnolia, modern & quite flat Ponte Vecchio",488317,Diana,,Centro Storico,43.76525,11.25353,Entire home/apt,120,1,31,2021-08-19,0.30,36,338,7,048017LTN3285
403424,A pochi passi da Ponte Vecchio,2012253,Liliana,,Centro Storico,43.76795,11.25168,Entire home/apt,18,20,129,2018-08-25,1.20,1,0,0,
403501,Florence central secure Ammanati Apartment,281027,Leah,,Centro Storico,43.76894,11.26785,Entire home/apt,95,3,23,2014-10-18,0.24,6,362,0,
404882,"Casa del Pozzo: Florence hill, entire house, view",1778421,Guido,,Campo di Marte,43.78521,11.31336,Entire home/apt,71,3,4,2015-09-15,0.05,4,0,0,
405278,La Casina Country House in a Typical Tuscan Garden,643110,Isabella,,Rifredi,43.79713,11.25299,Entire home/apt,108,1,4,2021-08-12,0.05,6,152,1,
405633,B&B Casa Tintori - Light Blue Room,762706,Riccardo,,Centro Storico,43.76781,11.25886,Hotel room,80,1,17,2021-08-04,0.41,6,301,7,
406841,Splendid apartment in the center,2026854,Maria,,Centro Storico,43.77676,11.25516,Entire home/apt,75,3,1,2013-06-19,0.01,1,0,0,
411760,Lovely apartment center of Florence,2049453,Lorenza,,Centro Storico,43.76929,11.25495,Entire home/apt,90,3,79,2018-10-08,0.73,1,37,0,
412264,"""Piccolo Pepi"" - superior flat with all comforts",688861,Massimo,,Centro Storico,43.77291,11.26426,Entire home/apt,111,2,16,2019-10-13,0.20,3,313,0,
413600,SuperCentral flat -Lovely terrace,2057721,Francesca,,Centro Storico,43.76631,11.24384,Entire home/apt,80,2,89,2019-10-30,0.82,1,196,5,
422655,Central Bright apartment,506219,Elisabetta E Giovanni,,Centro Storico,43.7691,11.24395,Entire home/apt,67,2,72,2018-07-08,0.63,2,0,0,
423556,Central apt amazing view!500m from SMN,2106321,Chiara E Stefania,,Centro Storico,43.77345,11.2436,Entire home/apt,130,2,43,2021-10-01,0.47,2,296,4,
424065,Roof Terrace and Breathtaking View,2107675,Laura,,Centro Storico,43.77258,11.26095,Entire home/apt,86,3,308,2021-09-19,2.76,1,263,14,
430349,Lovely & Strategic Apt in Florence,2102208,Marie-Claire,,Centro Storico,43.77851,11.25196,Entire home/apt,94,2,92,2019-12-30,0.83,1,361,0,
441620,Luxury Suite with Private Terrace,1286344,Mario,,Centro Storico,43.77871,11.25659,Entire home/apt,270,4,12,2019-06-05,0.15,2,365,0,
444641,Florence Ponte Vecchio Apartment,2209493,Pierpaolo,,Centro Storico,43.76804,11.25172,Entire home/apt,60,1,116,2019-10-13,1.01,1,19,0,
445904,Pietrapiana flat-quiet and central,2214514,Caterina,,Centro Storico,43.77032,11.26547,Entire home/apt,90,2,244,2019-12-30,2.28,1,261,0,
455460,Florentine Heart/Italian Soul/Quad,1676313,Elisa & Mirko,,Centro Storico,43.78393,11.24064,Private room,35,2,49,2014-08-31,0.47,2,111,0,
456996,"BB Casa Schlatter, Painter's Atelier. Room #2",2272298,Alessandra,,Campo di Marte,43.77961,11.27975,Private room,95,3,0,,,4,364,0,
457193,In Florence as the Florentines ...,1549248,Marcella,,Rifredi,43.78543,11.26045,Entire home/apt,79,2,31,2019-04-04,0.40,3,313,0,
457579,Studio apartment,1280806,Maria Cristina,,Centro Storico,43.77361,11.24174,Entire home/apt,90,7,2,2012-07-03,0.02,18,346,0,
457595,View on the River apart,1280806,Maria Cristina,,Centro Storico,43.77426,11.24302,Entire home/apt,210,30,3,2014-05-06,0.03,18,260,0,
463877,BB Casa Schlatter/Artist's Atelier. triple bedroom,2272298,Alessandra,,Campo di Marte,43.77954,11.27986,Private room,120,2,0,,,4,303,0,
463942,BB Casa Schlatter Artist's Atelier. Room #3,2272298,Alessandra,,Campo di Marte,43.78144,11.28003,Private room,70,3,7,2015-03-19,0.09,4,303,0,
463966,Artist atelier-Florence center,2272298,Alessandra,,Campo di Marte,43.77976,11.2801,Entire home/apt,200,3,19,2021-09-28,0.20,4,287,4,
464111,Studio Florence historical center,2293087,Alessandro,,Centro Storico,43.77098,11.26275,Entire home/apt,50,4,124,2019-11-05,1.09,1,348,2,
469515,"2 bedrooms, 2 bathrooms, in the heart of Florence",2329953,Giulia,,Centro Storico,43.77023,11.26429,Entire home/apt,110,2,199,2021-08-06,1.83,3,8,4,
471267,Quiet & Central Nest in Florence!,96905,Elisabetta And Claudia,,Centro Storico,43.78066,11.25774,Entire home/apt,65,3,101,2020-03-09,1.07,3,297,5,
472854,Florence Flat with garden &  free parking,616226,Christina,,Centro Storico,43.76797,11.2673,Entire home/apt,180,3,163,2019-07-17,1.72,2,107,0,
477975,Your  room in Florence!,2293772,Davide,,Centro Storico,43.76636,11.2484,Private room,33,15,233,2021-08-13,2.10,2,321,6,
479657,Central and cozy PALAZZO ALFANI,2272750,Francesca,,Centro Storico,43.77426,11.25699,Entire home/apt,100,2,10,2016-04-28,0.15,5,235,1,
482051,well-lit quiet central private room,2387280,Sandra,,Rifredi,43.78803,11.25877,Private room,45,2,33,2017-05-21,0.33,1,365,0,
485541,Independent studio near SantaMariaNovella Station,2403819,Francesco,,Centro Storico,43.78005,11.23944,Entire home/apt,40,2,273,2021-09-30,2.40,3,302,11,
488856,TRADITIONAL-Santo Spirito-WIFI+AIR CO.!,2418500,Cristina E Bettina,,Centro Storico,43.76591,11.24656,Entire home/apt,65,3,168,2019-05-24,1.63,1,261,0,
490904,Appartamento in Santo Spirito,2415507,Claudio,,Centro Storico,43.76461,11.245603,Entire home/apt,63,3,4,2012-06-18,1.64,1,0,2,
491105,"ampia, luminosa e silenziosa stanza privata",2427585,Sara,,Campo di Marte,43.79273,11.27445,Private room,55,3,14,2018-07-25,0.36,3,293,0,
491135,Wonderful Room with Duomo view,2427914,Donatella,,Centro Storico,43.77036,11.26057,Private room,50,2,364,2021-10-15,3.20,1,274,21,
494454,NEW 1 bedroom flat in the center,369018,Guido,,Centro Storico,43.7656,11.24738,Entire home/apt,75,1,1,2017-01-02,0.02,2,50,0,
497538,Panoramic apartment in the center of Florence!,2456439,Andrea,,Centro Storico,43.7684,11.24701,Entire home/apt,70,2,44,2019-10-14,0.82,1,78,0,
500522,A piece of pure charme in downtown,2469689,Leonardo E Giulia,,Centro Storico,43.76375,11.26241,Entire home/apt,40,2,47,2018-07-19,0.88,1,292,0,
500709,MODERN NEW FLAT CLOSE TO CITY CENTER,2470519,Andrea,,Centro Storico,43.78478,11.233,Entire home/apt,54,2,61,2018-06-28,0.54,2,335,0,
501537,Gorgeous apt with wonderful view,1519484,Paola,,Centro Storico,43.77398,11.2451,Entire home/apt,136,10,29,2019-11-02,0.31,1,232,0,
503147,B&B FORTEZZA FIORENTINA SINGLE ROOM,1008798,Massimo,,Centro Storico,43.77937,11.24602,Hotel room,44,2,8,2020-01-23,0.25,6,195,0,
504372,Apartment with Private Garden,2383090,Maia,,Centro Storico,43.76383,11.24135,Entire home/apt,68,3,35,2019-12-02,0.83,1,307,4,
505141,Art appartment Santo Spirito Matteo,1645859,David,,Centro Storico,43.76619,11.24702,Entire home/apt,91,2,402,2019-09-24,3.69,30,340,6,
505480,OLTRARNO: BRIGHT AND SPACIOUS APART,1034151,Marta,,Isolotto Legnaia,43.77171,11.23877,Entire home/apt,200,3,7,2015-10-06,0.09,2,363,0,
508993,Pergola 2b VIEW OF DUOMO,4156491,Apartments Florence,,Centro Storico,43.7751,11.26302,Entire home/apt,240,3,9,2018-06-18,0.12,136,19,0,048017LTN3739
514363,"Loft in P.zza Santa Croce, Firenze",2533502,Claudio,,Centro Storico,43.77012,11.26274,Entire home/apt,70,5,12,2015-06-17,0.16,2,322,0,
521618,Firenze★ Oltrarno-Pitti palace area,2428104,Elena,,Centro Storico,43.76578,11.24858,Entire home/apt,69,15,107,2017-05-11,1.03,1,0,0,
522612,"Firenze ""La casa dell'Ortensia""",313909,Giammarco,,Gavinana Galluzzo,43.76148,11.28421,Entire home/apt,60,3,6,2017-06-16,0.08,1,36,0,
523048,MARIA - Apartment facing large terrace,2377476,Clara E Carlo,,Centro Storico,43.75932,11.24215,Entire home/apt,99,2,0,,,14,349,0,
523095,STUDIOLO - Charming Studio in a 1860' Villa,2377476,Clara E Carlo,,Centro Storico,43.75865,11.2429,Entire home/apt,65,2,2,2017-06-15,0.04,14,292,0,
523221,TAVERNETTA - Apartment in quiet residential area,2377476,Clara E Carlo,,Gavinana Galluzzo,43.73593,11.24707,Entire home/apt,35,30,0,,,14,364,0,
523361,A small apartment in San Zanobi ...,2510554,Francesco,,Centro Storico,43.7812,11.25543,Entire home/apt,75,3,119,2016-07-22,1.08,1,0,0,
524676,"Studio Flat Ponte Vecchio, WiFi-AC",2579641,Guglielmo,,Centro Storico,43.7678,11.25149,Entire home/apt,55,2,292,2021-10-08,2.58,3,342,14,
526143,"Florence downtown, double bed",2586470,Claudio,,Centro Storico,43.77441,11.24667,Private room,42,15,50,2019-10-05,1.97,1,296,1,
527603,Open-space Central Florence DOME,2583814,Elena,,Centro Storico,43.77079,11.25723,Entire home/apt,85,4,66,2019-10-20,0.60,2,80,0,
531876,Loft Apartment in Historic Central Florence,1871340,Stefano,,Centro Storico,43.76792,11.24975,Entire home/apt,84,4,107,2019-10-17,1.00,1,45,2,
531903,LOFT S. DAMIANO - Large Studio in residential area,2377476,Clara E Carlo,,Gavinana Galluzzo,43.75237,11.23798,Entire home/apt,80,3,0,,,14,292,0,
540731,Spectacular private terrace Duomo,2658126,Giulio,,Centro Storico,43.77318,11.25748,Entire home/apt,130,2,447,2021-10-17,4.49,1,298,31,
545728,Dimora Dionisio B&B - Triple Room,2682761,Francesco,,Centro Storico,43.77273,11.2434,Private room,51,1,348,2019-12-07,3.19,2,82,11,
547531,B&B LORENZO DE'MEDICI DREAM'S ROOM FLORENCE CENTER,2690055,Carmine,,Centro Storico,43.77604,11.25313,Private room,80,1,262,2018-11-10,2.52,8,32,0,
550130,Apt Niccolo' a Ponte Vecchio-Heart of Florence,2703692,Riccardo,,Centro Storico,43.76944,11.25912,Entire home/apt,56,1,35,2018-09-13,0.36,6,292,1,
552838,bandinelli flat - florence city close to center,2712079,Claudio,,Isolotto Legnaia,43.77412,11.22964,Entire home/apt,25,90,53,2018-05-20,0.51,1,260,2,
556164,Marignolle relais & charme Florence,2735154,Lorenzo,,Gavinana Galluzzo,43.7443,11.21605,Hotel room,206,1,1,2017-10-01,0.02,5,363,0,
559019,Living in the heart of Florence,2748346,Sophie,,Centro Storico,43.76601,11.24161,Entire home/apt,80,2,22,2018-07-02,0.25,2,79,0,
559330,Apt Riccardo 100m from PonteVecchio-Uffizi gallery,2703692,Riccardo,,Centro Storico,43.76921,11.25922,Entire home/apt,86,1,121,2018-10-05,1.11,6,360,1,
567086,Apt David 100m from Ponte Vecchio-Uffizi Gallery,2703692,Riccardo,,Centro Storico,43.76887,11.25772,Entire home/apt,74,1,94,2020-10-31,1.05,6,235,2,
567087,Apt Iris 100m from Ponte Vecchio-Uffizi Gallery,2703692,Riccardo,,Centro Storico,43.76934,11.25833,Entire home/apt,79,1,55,2019-09-23,0.83,6,348,0,
574603,Silent Oltrarno,2827261,Maurizio,,Centro Storico,43.76781,11.24412,Entire home/apt,55,3,457,2021-08-02,4.48,1,31,23,
577350,Duomo Great Room Private Bathroom,2839378,Claudio,,Centro Storico,43.77523,11.25625,Private room,32,2,437,2021-10-16,3.94,1,347,21,
579838,⭐️Happy Florence Santa Croce 1⭐️,2852226,Paola,,Centro Storico,43.7704,11.26296,Entire home/apt,53,2,340,2021-10-05,3.04,6,323,14,
581936,Two-room apartm. near the Cathedral,2865554,Annarita,,Centro Storico,43.78021,11.25894,Entire home/apt,70,2,34,2020-01-31,0.31,1,0,2,
583944,Il Diospero B&B,2275100,Valeria,,Rifredi,43.7887,11.2578,Private room,42,1,21,2018-06-12,0.20,2,353,0,
583972,Il Diospero B&B suite,2275100,Valeria,,Rifredi,43.78748,11.25951,Private room,50,1,11,2017-07-19,0.14,2,354,0,
584756,A place to stay,2793193,Gianpaolo,,Centro Storico,43.76356,11.24366,Entire home/apt,200,5,130,2019-12-08,1.17,1,364,0,
587379,"Campo di Marte:  fitness, green..!!",2896639,Cristy,,Campo di Marte,43.77758,11.28696,Entire home/apt,36,2,192,2020-02-01,1.98,1,195,1,
588021,Art Flat Florence,2900771,Stefano,,Centro Storico,43.77168,11.25272,Private room,78,1,562,2019-10-17,5.44,1,362,5,
591218,ISOLOTTO'S HOUSE,2917596,Daniele,,Isolotto Legnaia,43.77646,11.21006,Entire home/apt,48,2,23,2018-10-31,0.22,1,353,0,
596936,Luxury Loft near Ponte Vecchio,2951711,Maria Luisa,,Centro Storico,43.76557,11.24906,Entire home/apt,160,2,354,2020-02-26,3.56,5,0,0,
601613,Lungarno Garden,1280806,Maria Cristina,,Centro Storico,43.77144,11.24656,Entire home/apt,220,30,5,2017-09-06,0.07,18,292,0,
606424,TOP LOCATION! 1 min OLD BRIDGE UNLIMITED FREE WIFI,3003751,Giulia,,Centro Storico,43.76872,11.25029,Entire home/apt,72,1,164,2020-01-01,1.98,1,0,0,048017LTN1467
607143,Elegant Apartment F- Santa Maria Novella,325913840,Margherita,,Centro Storico,43.77947,11.25214,Entire home/apt,88,2,231,2020-02-17,2.44,15,150,11,048017LTN2421
610985,Centre Florence  beautiful 1500 apartment,3029201,Cristina,,Centro Storico,43.77911,11.26376,Entire home/apt,94,2,168,2019-10-31,1.54,1,219,3,
611294,Novella House,3031300,Novella House,,Centro Storico,43.77278,11.24895,Entire home/apt,149,1,190,2020-02-18,1.78,14,0,0,
614736,Santa Croce cosy apt with a view,3048564,Kora,,Centro Storico,43.76905,11.25968,Entire home/apt,70,1,78,2019-06-02,0.91,1,302,6,
614820,2)INDEPENDENT APARTMENT NEAR S.M.NOVELLA STATION,2403819,Francesco,,Centro Storico,43.77924,11.2399,Entire home/apt,40,2,153,2021-10-17,3.51,3,335,18,
616362,COVERED IN BEAUTY AND  IN WELLNESS,3049351,Caminxa,,Isolotto Legnaia,43.78188,11.19539,Private room,100,2,4,2013-11-08,0.04,2,365,0,
619625,"Apartment in Tower ""Santa Croce""",3070629,Guido,,Centro Storico,43.76956,11.25967,Entire home/apt,55,3,544,2021-09-21,4.91,7,0,21,
620555,Bellosguardo/San Francesco di Paola,3074234,Sonia,,Centro Storico,43.76713,11.23977,Entire home/apt,105,2,238,2021-09-26,2.32,1,273,5,048017LTN2055
620701,Little Island Apartment [ free parking ],3008285,Daniele,,Isolotto Legnaia,43.77956,11.2065,Entire home/apt,43,1,662,2019-10-18,5.99,1,215,0,
621276,Old bridge apt with stunning view terrace,3070629,Guido,,Centro Storico,43.76933,11.25114,Entire home/apt,206,3,416,2021-09-28,3.81,7,330,20,
626595,Historic flat on the Florence roofs,2768656,Maria Laura,,Centro Storico,43.77614,11.25359,Entire home/apt,85,2,161,2021-08-05,1.47,1,362,5,
627198,Temporary residence for artists 2,1026276,Lorenzo,,Campo di Marte,43.76841,11.29708,Private room,20,15,4,2019-05-18,0.04,1,0,0,
628637,Ponte Vecchio Living - Firenze-,3122763,Stella,,Centro Storico,43.7676,11.25214,Entire home/apt,70,3,41,2019-09-29,0.38,1,291,0,
636394,"Della Bella Terrace, Oltrarno",4156491,Apartments Florence,,Centro Storico,43.76394,11.2402,Entire home/apt,159,3,2,2018-06-18,0.02,136,141,0,048017LTN3368
641307,VIA LOCCHI,3203870,Patrizia,,Rifredi,43.80362,11.23948,Entire home/apt,100,1,0,,,3,362,0,
645536,Studioapartement near Pontevecchio,3232907,Francesca,,Centro Storico,43.76674,11.25346,Entire home/apt,48,28,95,2020-01-10,2.30,1,196,1,
647298,"Florence :A room with a ""view"" on Italian language",3245088,Annamaria,,Isolotto Legnaia,43.77046,11.21893,Private room,21,1,149,2019-11-28,1.35,1,0,3,
650061,Holiday house in Florence!!,3264356,Mauro,,Rifredi,43.79079,11.24374,Entire home/apt,50,3,29,2017-08-16,0.38,1,350,0,
650750,Private Designer Room in the Center of Florence,96905,Elisabetta And Claudia,,Centro Storico,43.77941,11.25728,Private room,55,3,388,2019-10-06,3.72,3,343,6,
657570,Central luxury apartment,3314526,Alessandro,,Centro Storico,43.77167,11.2503,Entire home/apt,160,2,180,2017-09-05,1.65,34,0,0,
659622,Attic flat in the center - Florence,2521692,Lorenza,,Centro Storico,43.77926,11.25767,Entire home/apt,65,2,83,2019-09-11,0.78,1,79,0,
660756,Apartment in central Florence,3324865,Giovanna,,Centro Storico,43.76978,11.25901,Entire home/apt,70,3,54,2017-06-01,0.52,1,358,0,
661521,CondottaSuite14♥Piazza Signoria♥,1631849,Alessandro,,Centro Storico,43.7702,11.25584,Entire home/apt,179,2,353,2021-09-09,3.21,4,326,5,
664772,The House of Galileo Galilei AC,3358452,Modestino,,Centro Storico,43.7684,11.24625,Entire home/apt,80,2,485,2020-02-27,4.50,7,316,3,
667020,The gateway to Florence and Tuscany,3374012,Giovanni E Claudia,,Rifredi,43.79349,11.23959,Entire home/apt,65,3,90,2019-05-12,0.81,1,292,2,
667172,Studio 5 pax in city centre,1372461,Daniele,,Centro Storico,43.77959,11.24432,Entire home/apt,136,2,6,2018-02-19,0.06,3,346,0,
667250,Gemini city centre studios 3 pax,1372461,Daniele,,Centro Storico,43.77961,11.24435,Entire home/apt,80,2,27,2018-03-30,0.44,3,350,0,
668616,70's Design Romantic Home Firenze,2634256,Maggie,,Centro Storico,43.7699,11.25218,Entire home/apt,88,1,113,2017-06-14,1.06,1,0,0,
668871,Santa Croce- roof top terrace home,2203863,Marina,,Centro Storico,43.76997,11.26573,Entire home/apt,110,5,21,2019-10-05,0.30,1,0,0,
670827,Charming apt next to  Uffizi museum,3399499,Camilla,,Centro Storico,43.76831,11.25819,Entire home/apt,70,3,262,2020-01-02,2.47,1,331,0,
672264,Il Duca di Firenze Apartment,3409230,Daniela,,Centro Storico,43.77398,11.26274,Entire home/apt,85,2,54,2017-10-22,0.72,1,324,0,
673933,Peonia romantic apartment Santa Croce 🌸,488317,Diana,,Centro Storico,43.76918,11.26233,Entire home/apt,88,1,18,2018-10-08,0.18,36,357,0,048017LTN3200
674971,"Florence villa,Tuscan Estate,shared Pool,Parking",3428494,Ginevra,,Gavinana Galluzzo,43.75589,11.27877,Entire home/apt,639,2,38,2019-09-16,0.52,6,164,2,
676441,attic loft in the heart of Florence with terrace,1496262,Daniela,,Centro Storico,43.77977,11.25589,Entire home/apt,79,1,12,2019-10-06,0.22,3,363,0,
676837,Nice Studio verynear Duomo and Piazza Signoria,1269265,Lorenzo,,Centro Storico,43.77109,11.25798,Entire home/apt,65,2,12,2019-10-01,0.17,3,0,0,
677061,"lovely lovely room in Florence,",1811165,Antonella,,Campo di Marte,43.77983,11.27823,Private room,25,7,4,2017-12-11,0.05,1,261,1,
677883,Country apart. in beautiful Villa,1626964,Federica,,Campo di Marte,43.79305,11.29243,Entire home/apt,58,2,117,2019-07-15,1.09,3,76,8,
689528,FLORENCE MY LOVE -  VIA DELL'ORTO-,3522373,Patrizia,,Centro Storico,43.76983,11.24048,Entire home/apt,75,2,10,2013-06-27,0.10,1,336,0,
691794,Una casa di charme in Oltrarno,3536905,Alessandra E Francesco,,Centro Storico,43.76562,11.24831,Entire home/apt,98,3,298,2020-01-09,2.96,1,187,0,
694787,Spacious/well-lit room in S.Spirito,3556136,P A O L A,,Centro Storico,43.76385,11.24603,Private room,60,2,140,2019-10-11,1.37,1,342,0,
702138,Elegant apartment in Florence,3458239,Stefania,,Campo di Marte,43.77502,11.28661,Entire home/apt,58,3,130,2019-10-07,1.22,1,351,5,
